lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size,student_id,resource_id,predicted_relevance
1.0,1.0,0.8710961,0.69047856,1.0,1.0,0.79908,0.5292965,0.4857143,0.48049846,0.6700703,0.517528,0.71428573,0.55,0.567,0.484,0.654,0.26696834,0.75,0.6111111,0.09267926,0.0,0.13333334,0.33333334,0.11594203,0.05263158,0.6216216,0.46950978,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST1073,R029,0.89964
0.0,0.35,0.8486394,0.5910079,1.0,1.0,0.52827,0.047858786,0.15454546,0.041633315,0.5821468,0.35903326,0.42857143,0.55,0.8,0.559,0.75,0.040723983,0.5,0.9777778,0.00920864,0.0,1.0,0.0,0.65217394,0.29473683,1.0,0.4332894,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST1074,R017,0.54167
1.0,1.0,0.6759756,0.5695191,0.7,1.0,0.84154,0.85854065,0.4,0.85854065,0.794343,0.9949987,0.5,0.85,0.423,0.179,0.293,0.054298643,0.25,0.75555557,0.011857931,0.0,0.46666667,0.33333334,0.9710145,0.05263158,0.0,0.1547994,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1075,R028,0.81033
1.0,1.0,0.6429262,0.43299156,1.0,1.0,0.58454,0.60855657,0.5151515,0.59679395,0.60171264,0.5094364,0.42857143,0.2,0.657,0.585,0.836,0.49773756,0.25,0.95555556,0.013473958,0.0,0.6666667,0.33333334,0.7536232,0.77894735,0.8108108,0.52753836,1.0,0.15,0.0,0.0,1.0,0.0,0.1,ST1076,R001,0.54687
1.0,1.0,0.56241,0.9217498,0.55,1.0,0.70209,0.45916548,0.29142857,0.5098024,0.5865981,0.41113195,0.35714287,0.55,0.311,0.602,0.869,0.9276018,0.5,0.022222223,0.066103116,1.0,0.13333334,0.6666667,0.47826087,0.5263158,0.6486486,0.65740323,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1077,R002,0.6762
1.0,1.0,0.8291327,0.78896207,0.85,1.0,0.7815,0.3540044,0.22295082,0.36744148,0.56782925,0.28905326,1.0,0.55,0.521,0.677,0.293,0.3484163,0.5,0.51111114,0.094444275,0.8,0.46666667,0.33333334,0.49275362,0.21052632,0.5405405,0.54978603,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST1078,R004,0.8447
1.0,1.0,0.73694503,0.8066908,0.7,1.0,0.88219,0.46468067,0.2125,0.5070774,0.78951734,0.77259135,0.35714287,0.85,0.421,0.282,0.282,0.61538464,0.25,0.24444444,0.1787252,0.4,0.0,0.6666667,0.5652174,0.45614034,0.6486486,0.3758951,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1079,R002,0.93063
1.0,1.0,0.80324477,0.7773599,1.0,1.0,0.79593,0.56347567,0.53125,0.5707408,0.55553734,0.3999952,0.9285714,0.55,0.537,0.403,0.681,0.054298643,0.75,0.5222222,0.14042456,0.0,0.93333334,0.33333334,0.5072464,0.03508772,0.13513513,0.36007223,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1080,R012,0.90203
1.0,1.0,0.95166695,0.7218587,0.85,1.0,0.65996,0.5236231,0.4857143,0.48891124,0.63363457,0.5672174,0.71428573,0.2,0.516,0.749,0.334,0.7873303,0.75,0.5777778,0.15290315,0.0,1.0,0.33333334,0.14492753,0.24561404,0.5675676,0.75537586,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST1081,R029,0.8088
1.0,1.0,0.96423894,0.6133075,0.7,1.0,0.76644,0.82574135,0.37777779,0.82574135,0.68247706,0.9949987,0.5,0.55,0.572,0.727,0.512,0.7330317,0.75,0.7,0.08416537,0.0,0.13333334,0.33333334,0.24637681,0.23157895,0.7027027,0.73509854,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1082,R028,0.9013
1.0,1.0,0.82591754,0.65075004,0.85,1.0,0.62627,0.3533246,0.23448277,0.3653037,0.36839253,0.28905326,1.0,0.2,0.757,0.452,0.824,0.77375567,0.25,0.65555555,0.13623767,0.0,0.0,0.33333334,0.39130434,0.8842105,0.972973,0.5549717,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST1083,R004,0.70869
1.0,1.0,0.8688392,0.5737534,1.0,1.0,0.78462,0.32160786,0.16451614,0.38764104,0.7951268,0.35903326,0.42857143,0.55,0.551,0.423,0.338,0.36651585,0.75,1.0,0.01447023,0.4,0.4,0.6666667,0.79710144,0.6315789,0.4864865,0.46586972,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST1084,R017,0.87146
1.0,1.0,0.9258244,0.48387632,1.0,1.0,0.78523,0.54459894,0.41463414,0.56121546,0.5783077,0.3999952,0.9285714,0.55,0.543,0.535,0.761,0.4841629,0.75,0.87777776,0.023370976,0.2,0.13333334,0.33333334,0.85507244,0.31578946,0.43243244,0.5577813,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1085,R012,0.8778
1.0,1.0,0.90301037,0.9149472,0.55,1.0,0.6314,0.35220298,0.24285714,0.4159878,0.5298295,0.4785069,0.42857143,0.2,0.473,0.828,0.783,0.9321267,0.75,0.26666668,0.28879926,0.8,0.0,0.6666667,0.04347826,0.38947368,0.4864865,0.8338542,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1086,R023,0.72789
1.0,1.0,0.9247834,0.8007374,0.55,1.0,0.76005,0.8883083,0.45333335,0.8883083,0.34931278,0.2686174,0.5,0.55,0.472,0.446,0.428,0.7873303,0.5,0.5,0.038853303,0.0,0.93333334,0.33333334,0.014492754,0.3859649,0.8378378,0.55610234,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1087,R028,0.86195
1.0,1.0,0.76824594,0.8623034,0.7,1.0,0.75713,0.35113776,0.20298508,0.36276713,0.77113825,0.6567126,1.0,0.55,0.437,0.608,0.317,0.7058824,0.75,0.22222222,0.062291294,1.0,0.6,0.33333334,0.08695652,0.6105263,0.7027027,0.6479904,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST1088,R004,0.83516
1.0,1.0,0.9399844,0.4803053,1.0,0.0,0.84563,0.40106124,0.20923077,0.3820063,0.60617846,0.0,0.5,0.85,0.305,0.39,0.232,0.33936653,0.5,0.033333335,0.42022955,1.0,0.46666667,0.6666667,0.65217394,0.15789473,0.4864865,0.37099293,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST1089,R011,0.97146
1.0,1.0,0.87025857,0.9494695,1.0,0.0,0.74999,0.45203242,0.18630137,0.35420853,0.7954664,0.58268344,0.5,0.55,0.467,0.467,0.514,0.51131225,0.5,0.54444444,0.05679381,0.8,0.0,0.6666667,0.17391305,0.021052632,0.7567568,0.48345393,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST1090,R011,0.85255
1.0,1.0,0.91688657,0.45942584,1.0,0.0,0.83851,0.39233154,0.20298508,0.37369135,0.5854177,0.0,0.5,0.85,0.312,0.336,0.465,0.30316743,1.0,0.0,0.5155518,0.2,0.53333336,0.6666667,0.7536232,0.7894737,0.6486486,0.40824744,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST1091,R011,0.94293
1.0,1.0,0.86893076,0.8007374,0.55,1.0,0.74887,0.47679138,0.36956522,0.43408728,0.68707776,0.5019053,0.71428573,0.55,0.409,0.439,0.589,0.65158373,0.25,0.16666667,0.23444712,0.8,0.53333336,0.6666667,0.33333334,0.36842105,0.8648649,0.46601734,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST1092,R029,0.83498
1.0,1.0,0.8891773,0.46974957,0.7,1.0,0.73421,0.5086821,0.32692307,0.46466637,0.7639796,0.653635,0.71428573,0.55,0.462,0.454,0.242,0.46153846,0.75,0.9,0.034553707,1.0,0.06666667,0.33333334,0.8695652,0.58947366,0.45945945,0.49867314,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST1093,R029,0.83864
1.0,1.0,0.9680988,0.8687145,1.0,0.0,0.89787,0.39750645,0.2,0.3786204,0.59840524,0.0,0.5,0.85,0.419,0.265,0.422,0.3529412,0.5,0.47777778,0.05083621,0.0,0.2,0.6666667,0.65217394,0.3859649,0.5405405,0.3256471,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST1094,R011,0.98194
1.0,1.0,0.909051,0.9852944,0.7,1.0,0.93805,0.3144788,0.16,0.32842845,0.5386813,0.6567126,1.0,0.85,0.544,0.111,0.877,0.027149322,0.25,0.32222223,0.06996825,1.0,0.26666668,0.6666667,0.79710144,0.9052632,0.5135135,0.1275016,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST1095,R004,0.94027
1.0,1.0,0.6466754,0.540741,0.55,1.0,0.67322,0.62255615,0.3469388,0.62255615,0.7936298,0.67154264,0.5,0.55,0.25,0.338,0.346,0.91855204,0.5,0.12222222,0.32426757,0.0,0.53333336,0.6666667,0.072463766,0.7368421,0.27027026,0.51076674,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST1096,R031,0.69585
0.0,0.35,0.9379729,0.6087812,1.0,1.0,0.54827,0.058720723,0.1,0.04546885,0.5147424,0.85498995,0.71428573,0.55,0.734,0.417,0.752,0.91855204,0.25,0.95555556,0.09274257,1.0,0.33333334,0.0,0.6086956,0.21052632,0.7027027,0.5773756,0.4,0.6,0.0,0.0,1.0,0.5,0.7,ST1097,R033,0.52783
1.0,1.0,0.64586145,0.77162296,0.7,1.0,0.72177,0.84138566,0.4857143,0.84138566,0.57965225,0.07427398,0.5,0.55,0.604,0.712,0.446,0.11764706,0.5,0.7777778,0.115570195,0.0,0.6,0.33333334,0.13043478,0.6315789,0.6756757,0.509454,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST1098,R031,0.76417
1.0,1.0,0.8836275,0.92860293,0.7,1.0,0.78816,0.41996187,0.26984128,0.44410443,0.6194898,0.69074404,0.9285714,0.55,0.422,0.429,0.487,0.74208146,0.25,0.2777778,0.052192435,0.6,0.8,0.6666667,0.08695652,0.86315787,0.6216216,0.48972172,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1099,R012,0.86192
1.0,1.0,0.65709716,0.6087812,0.7,1.0,0.70447,0.8910573,0.5862069,0.8910573,0.58401656,0.07427398,0.5,0.55,0.554,0.462,0.242,0.6289593,0.5,0.95555556,0.0424958,0.8,0.33333334,0.33333334,0.44927537,0.34736842,0.5675676,0.527576,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST1100,R031,0.74554
1.0,1.0,0.75833285,0.67032003,0.7,1.0,0.8701,0.5554779,0.425,0.55850095,0.76915467,0.69074404,0.9285714,0.85,0.57,0.275,0.895,0.018099548,0.75,0.6333333,0.074145705,0.8,0.8,0.33333334,0.44927537,0.36842105,0.27027026,0.28763363,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1101,R012,0.9276
1.0,1.0,0.907285,0.7112433,0.7,1.0,0.90481,0.42709184,0.26984128,0.44020963,0.6838053,0.69074404,0.9285714,0.85,0.283,0.465,0.479,0.49321267,1.0,0.07777778,0.120019026,0.6,0.06666667,0.6666667,0.95652175,0.1754386,0.5135135,0.527879,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1102,R012,0.92597
1.0,1.0,0.9387259,0.44932896,0.85,1.0,0.76266,0.8245745,0.36756757,0.8245745,0.5627293,0.8045957,0.5,0.55,0.685,0.388,0.625,0.8687783,0.5,0.93333334,0.06459166,0.0,0.8666667,0.33333334,0.9710145,0.5263158,0.5405405,0.5785901,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1103,R028,0.75889
1.0,1.0,0.890411,0.6853828,0.5,1.0,0.73233,0.33673167,0.20816326,0.39971223,0.9077278,0.7227277,0.42857143,0.55,0.45,0.483,0.702,0.29864255,1.0,0.3,0.027563425,0.4,0.53333336,0.6666667,0.5942029,0.43157893,0.43243244,0.500663,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST1104,R017,0.83169
1.0,1.0,0.84868413,0.97080505,0.7,1.0,0.78623,0.5563407,0.28333333,0.53892684,0.77040774,0.6753603,0.5714286,0.55,0.543,0.353,0.448,0.50678736,0.5,0.35555556,0.1812004,0.2,0.93333334,0.33333334,0.9710145,0.24210526,0.5945946,0.4333615,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1105,R008,0.88807
1.0,1.0,0.7965139,0.8623034,0.7,1.0,0.90078,0.5412044,0.36956522,0.5536847,0.74010366,0.69074404,0.9285714,0.85,0.511,0.406,0.437,0.14932127,0.5,0.44444445,0.14296335,0.0,0.13333334,0.33333334,0.47826087,0.33684212,0.7297297,0.34921604,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1106,R012,0.96184
1.0,1.0,0.8800068,0.552892,0.7,1.0,0.74235,0.37718284,0.22295082,0.44101363,0.89811015,0.7803813,0.42857143,0.55,0.677,0.185,0.223,0.9049774,0.5,0.7777778,0.097897194,0.6,0.06666667,0.33333334,0.85507244,0.6315789,1.0,0.48388192,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1107,R023,0.84339
1.0,1.0,0.9846877,0.71653134,1.0,0.0,0.88292,0.4145239,0.20923077,0.36369976,0.5110103,0.008537748,0.5,0.85,0.517,0.254,0.46,0.239819,0.5,0.33333334,0.05033603,0.0,0.4,0.33333334,0.49275362,0.5964912,0.6756757,0.29889086,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST1108,R007,0.97483
1.0,1.0,0.99338216,0.4427213,0.85,1.0,0.6348,0.8908571,0.544,0.8908571,0.5867116,0.8045957,0.5,0.2,0.758,0.567,0.679,0.8235294,0.5,0.9444444,0.062072434,0.8,0.53333336,0.33333334,0.33333334,0.5473684,0.6756757,0.6667454,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1109,R028,0.6575
1.0,1.0,0.96856135,0.92860293,1.0,1.0,0.70914,0.46453246,0.34,0.4284774,0.66522866,0.517528,0.71428573,0.2,0.462,0.636,0.806,0.91402715,0.75,0.3888889,0.2045994,0.0,0.13333334,0.6666667,0.24637681,0.18947369,0.5945946,0.7281268,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST1110,R029,0.80947
1.0,1.0,0.8821223,0.73263246,0.55,1.0,0.74334,0.3464768,0.21935484,0.40318224,0.69264877,0.4785069,0.42857143,0.55,0.328,0.292,0.55,0.760181,0.75,0.56666666,0.059769016,0.4,0.6,0.6666667,0.5507246,0.7157895,0.16216215,0.48729402,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1111,R023,0.82816
1.0,1.0,0.77595454,0.9217498,0.7,1.0,0.9038,0.48500714,0.27567568,0.52925843,0.8004284,0.77259135,0.35714287,0.85,0.242,0.441,0.498,0.08597285,0.5,0.022222223,0.1388743,0.0,0.46666667,0.6666667,0.6956522,0.38947368,0.6216216,0.31297654,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1112,R002,0.94894
1.0,1.0,0.8168177,0.81268847,0.7,1.0,0.76089,0.42776814,0.30357143,0.45235947,0.6224096,0.69074404,0.9285714,0.55,0.447,0.535,0.427,0.19004525,0.25,0.17777778,0.2690894,0.0,0.4,0.6666667,0.65217394,0.8947368,0.6486486,0.38196406,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1113,R012,0.84292
1.0,1.0,0.88945794,0.7659283,0.5,1.0,0.7418,0.2696015,0.23859648,0.41009635,0.7940303,0.646958,0.42857143,0.55,0.364,0.348,0.782,0.6877828,0.75,0.13333334,0.053974587,0.6,0.06666667,0.6666667,0.3478261,0.5263158,1.0,0.49912575,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST1114,R027,0.83214
1.0,1.0,0.8196602,0.69047856,0.7,1.0,0.88479,0.38940763,0.28936172,0.45401666,0.7342841,0.7803813,0.42857143,0.85,0.468,0.5,0.312,0.13122173,0.5,0.055555556,0.66525257,1.0,1.0,0.33333334,0.33333334,0.8,0.5675676,0.3865487,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1115,R023,0.92669
1.0,1.0,0.8360383,0.78896207,0.55,1.0,0.74088,0.7403058,0.38857144,0.6395372,0.58143896,0.46932545,0.5,0.55,0.386,0.617,0.329,0.054298643,0.5,0.15555556,0.22204137,0.0,0.06666667,0.33333334,0.10144927,0.7017544,0.7027027,0.412965,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST1116,R016,0.85678
1.0,1.0,0.7138689,0.73263246,1.0,1.0,0.77269,0.8509688,0.52307695,0.8509688,0.5344505,0.4794069,0.64285713,0.55,0.572,0.332,0.806,0.21266969,1.0,0.1,0.41400045,0.0,1.0,0.33333334,0.47826087,0.38947368,0.6216216,0.41311464,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST1117,R003,0.80025
1.0,1.0,0.7726651,0.50213367,0.55,1.0,0.55579,0.67162937,0.45945945,0.67162937,0.8235692,0.67154264,0.5,0.2,0.344,0.716,0.778,0.6561086,1.0,0.06666667,0.25799382,0.0,0.6,0.6666667,0.3043478,0.6210526,0.3243243,0.7139759,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST1118,R031,0.74098
0.0,0.35,0.9762765,0.8309504,0.7,1.0,0.51161,0.0759977,0.0,0.03892129,0.85276544,1.0,0.42857143,0.2,0.761,0.453,0.914,0.800905,0.75,0.9444444,0.05769522,0.0,0.73333335,0.0,0.28985506,0.33684212,0.8918919,0.6391556,0.7,0.6,1.0,0.0,0.0,0.5,0.7,ST1119,R035,0.50808
1.0,1.0,0.8901832,0.84962267,0.5,1.0,0.75199,0.30885643,0.28936172,0.45970598,0.80510235,0.646958,0.42857143,0.55,0.539,0.34,0.546,0.6289593,0.75,0.21111111,0.3285693,0.0,0.6,0.33333334,0.9130435,0.48421052,0.8108108,0.50029546,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST1120,R027,0.86485
1.0,1.0,0.8903862,0.5327891,1.0,0.0,0.84201,0.388743,0.2060606,0.3410803,0.512427,0.008537748,0.5,0.85,0.33,0.598,0.344,0.11312217,0.75,0.11111111,0.19951695,0.0,0.6,0.6666667,0.17391305,0.042105265,0.8108108,0.45099,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST1121,R007,0.96836
1.0,1.0,0.87435174,0.48387632,0.85,1.0,0.75394,0.54545325,0.4473684,0.57263505,0.69768995,0.7870934,0.9285714,0.55,0.63,0.638,0.747,0.11764706,0.5,0.87777776,0.08341012,0.0,0.73333335,0.33333334,0.2753623,0.877193,0.4054054,0.4747609,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST1122,R012,0.85692
1.0,1.0,0.6113435,0.8559395,0.7,1.0,0.72498,0.59955275,0.26842105,0.6090768,0.540877,0.77259135,0.35714287,0.55,0.477,0.621,0.351,0.43438914,0.75,0.2,0.029470004,0.0,0.8666667,0.33333334,0.1884058,0.9368421,0.972973,0.5784782,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1123,R002,0.71316
1.0,1.0,0.74495554,0.8687145,1.0,1.0,0.65724,0.55717415,0.4722222,0.56223744,0.8727819,0.5542223,0.71428573,0.2,0.478,0.658,0.671,0.97737557,0.25,0.6888889,0.0788092,0.4,1.0,0.33333334,0.10144927,0.36842105,0.27027026,0.6855556,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST1124,R010,0.81661
1.0,1.0,0.8712266,0.97080505,0.7,1.0,0.79074,0.35113776,0.20298508,0.36276713,0.76702595,0.6567126,1.0,0.55,0.568,0.723,0.472,0.022624435,0.5,0.31111112,0.1820081,0.6,0.6666667,0.33333334,0.14492753,0.7894737,0.7567568,0.4818926,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST1125,R004,0.87318
1.0,1.0,0.96892554,0.8066908,1.0,0.0,0.89059,0.41480732,0.20923077,0.36394846,0.5097327,0.008537748,0.5,0.85,0.564,0.16,0.28,0.13122173,0.5,0.42222223,0.13237688,0.4,0.4,0.33333334,0.5217391,0.3508772,1.0,0.2240734,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST1126,R007,0.97152
1.0,1.0,0.59910905,0.700784,0.85,1.0,0.72492,0.83686405,0.46896553,0.83686405,0.5367165,0.4577813,0.64285713,0.55,0.578,0.804,0.607,0.26696834,0.5,0.06666667,0.60235745,0.0,0.93333334,0.33333334,0.8115942,0.0,0.3783784,0.59821117,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST1127,R003,0.76634
1.0,1.0,0.7012508,0.89483935,0.55,1.0,0.72663,0.5895939,0.31875,0.61003405,0.47054458,0.41113195,0.35714287,0.55,0.482,0.287,0.87,0.64705884,0.5,0.0,0.4365431,0.6,1.0,0.33333334,0.5072464,0.4526316,0.4864865,0.4334665,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1128,R002,0.7148
1.0,1.0,0.92426854,0.8309504,1.0,1.0,0.82657,0.39051753,0.3090909,0.38111234,0.8020199,0.5542223,0.71428573,0.55,0.547,0.491,0.945,0.14479639,0.5,0.44444445,0.10054815,0.2,0.33333334,0.6666667,0.7246377,0.5263158,0.6486486,0.3963411,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST1129,R010,0.89959
1.0,1.0,0.9373904,0.81268847,0.85,1.0,0.806,0.8516527,0.36756757,0.8516527,0.54716605,0.8045957,0.5,0.55,0.626,0.297,0.362,0.91855204,0.75,0.4888889,0.15985858,0.0,0.8,0.33333334,0.942029,0.10526316,0.4864865,0.57643604,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1130,R028,0.91892
1.0,1.0,0.9666187,0.8066908,0.9,0.0,0.73813,0.28367102,0.19710144,0.3360267,0.72086,0.16889861,0.5,0.55,0.438,0.393,0.534,0.25791857,0.25,0.07777778,0.20196305,0.8,0.73333335,0.6666667,0.9130435,0.49122807,0.24324325,0.32803437,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST1131,R005,0.82476
1.0,1.0,0.8896628,0.7659283,0.7,1.0,0.76984,0.7755508,0.37777779,0.65365976,0.5643516,0.29665312,0.5,0.55,0.523,0.352,0.352,0.7375566,0.5,0.13333334,0.43011656,0.6,0.8666667,0.33333334,0.2173913,0.16842106,0.6486486,0.49945617,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST1132,R016,0.88441
1.0,1.0,0.6220585,0.59540194,0.85,1.0,0.71686,0.8214315,0.35789475,0.8214315,0.57167923,0.4577813,0.64285713,0.55,0.648,0.39,0.762,0.8235294,0.5,0.7222222,0.10110259,0.2,0.2,0.33333334,0.71014494,0.4631579,0.35135135,0.5611959,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST1133,R003,0.75341
1.0,1.0,0.76667976,0.90149236,1.0,1.0,0.80352,0.8749074,0.56666666,0.8749074,0.52640384,0.4794069,0.64285713,0.55,0.48,0.305,0.906,0.1402715,0.75,0.25555557,0.01743148,0.0,1.0,0.33333334,0.92753625,0.10526316,0.7297297,0.3279359,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST1134,R003,0.90964
1.0,1.0,0.83697903,0.9494695,1.0,1.0,0.82333,0.5558629,0.34,0.6699938,0.7170833,0.35903326,0.42857143,0.55,0.61,0.207,0.512,0.6651584,0.5,0.62222224,0.10815919,0.0,0.53333336,0.33333334,0.95652175,0.03508772,0.4054054,0.41448233,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST1135,R017,0.92681
1.0,1.0,0.7334966,0.40807825,0.7,1.0,0.83367,0.6056444,0.24878049,0.6149572,0.71680075,0.77259135,0.35714287,0.85,0.547,0.441,0.394,0.18099548,0.5,0.75555557,0.05690676,0.4,0.6666667,0.33333334,0.9710145,0.5263158,1.0,0.38145712,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1136,R002,0.7642
1.0,1.0,0.8287181,0.67032003,0.7,1.0,0.88418,0.39592263,0.22295082,0.39592263,0.7271069,0.9949987,0.5,0.85,0.199,0.438,0.247,0.15384616,1.0,0.033333335,0.29867768,0.0,0.06666667,1.0,0.24637681,0.36842105,0.43243244,0.40115824,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST1137,R028,0.91969
1.0,1.0,0.8899559,0.77162296,1.0,1.0,0.81259,0.39310777,0.32692307,0.38364023,0.81351507,0.5542223,0.71428573,0.55,0.535,0.649,0.922,0.06334842,0.5,0.7777778,0.034742203,0.0,0.2,0.6666667,0.76811594,0.0,0.5405405,0.4516841,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST1138,R010,0.90133
1.0,1.0,0.7821313,0.7112433,0.7,1.0,0.87978,0.34670585,0.24727273,0.40750292,0.7193946,0.7803813,0.42857143,0.85,0.413,0.522,0.69,0.040723983,0.25,0.07777778,0.4147729,0.0,0.53333336,0.6666667,0.36231884,0.84210527,0.8108108,0.3260182,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1139,R023,0.90794
1.0,1.0,0.96479374,0.9565287,0.85,1.0,0.69074,0.779252,0.56666666,0.67658514,0.6295685,0.38757885,0.5,0.2,0.567,0.715,0.834,0.87782806,0.5,0.36666667,0.07815106,0.0,0.93333334,0.33333334,0.3768116,0.42105263,0.3243243,0.73420364,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST1140,R016,0.83614
0.0,0.35,0.9439418,0.5737534,1.0,1.0,0.54526,0.25746426,0.094444446,0.095096156,0.46581173,0.4331505,0.35714287,0.55,0.567,0.409,0.224,0.7873303,0.75,0.16666667,0.37666282,0.2,0.8,0.0,0.98550725,0.31578946,0.6756757,0.5870028,0.4,0.6,1.0,0.0,0.0,0.5,0.7,ST1141,R030,0.57176
0.0,0.35,0.9400979,0.6555883,1.0,1.0,0.55431,0.08851617,0.0,0.01828927,0.6619867,0.66749907,0.64285713,0.55,0.68,0.398,0.679,0.036199097,0.75,0.9,0.10241255,0.0,0.2,0.0,0.6956522,0.69473684,0.9459459,0.3708098,0.4,0.35,0.0,0.0,1.0,0.5,1.0,ST1142,R006,0.54353
1.0,1.0,0.8219632,0.99261993,0.8,1.0,0.79751,0.33194247,0.2125,0.3940273,0.85529053,0.5636563,0.42857143,0.55,0.506,0.574,0.714,0.0,0.5,0.5777778,0.12171551,0.6,0.2,0.6666667,0.04347826,0.5263158,0.24324325,0.3902632,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST1143,R017,0.88527
1.0,1.0,0.90125674,0.47676063,0.7,1.0,0.73746,0.38951778,0.25660378,0.45414507,0.89012814,0.7803813,0.42857143,0.55,0.625,0.306,0.46,0.959276,0.25,0.8888889,0.057439882,0.0,0.0,0.33333334,0.39130434,0.05263158,0.6756757,0.51815605,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST1144,R023,0.84429
1.0,1.0,0.7490875,0.99261993,0.7,1.0,0.90693,0.48630974,0.255,0.5306799,0.8008838,0.77259135,0.35714287,0.85,0.333,0.502,0.447,0.08597285,0.5,0.07777778,0.07476635,0.6,0.93333334,0.6666667,0.884058,0.05263158,0.6756757,0.35631046,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST1145,R002,0.95113
1.0,1.0,0.8590855,0.73807955,0.9,0.0,0.84639,0.27806535,0.17,0.32937703,0.5759465,0.16889861,0.5,0.85,0.398,0.365,0.609,0.65158373,0.75,0.14444445,0.3016678,0.8,0.13333334,0.6666667,0.76811594,0.57894737,0.8108108,0.501475,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST1146,R005,0.92106
