student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST1018,5,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.7349,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST1018,6,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.697,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST1019,1,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.941,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST1019,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.6088,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST1019,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6018,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST1019,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.5914,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST1019,5,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5769,Rule-based filter,Format suits the learning style; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST1019,6,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.552,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST1020,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.8097,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST1020,2,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.7255,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST1020,3,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.6384,Rule-based filter,Targets a lesson flagged as non-engaged,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST1020,4,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.5019,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST1020,5,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4959,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST1020,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4957,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST1021,1,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.7814,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST1021,2,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5226,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST1021,3,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5136,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST1021,4,R020,Maven Lab Session,Software Development Models,PDF,Intermediate,45,0.5102,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=351396
ST1021,5,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.5071,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST1021,6,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.5068,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST1022,1,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.7715,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=353911
ST1022,2,R002,Pre-reading Material,General,PDF,Foundational,30,0.7349,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST1022,3,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.5884,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST1022,4,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.501,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358812
ST1022,5,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.4997,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST1022,6,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.4967,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST1023,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.9461,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST1023,2,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.774,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=353911
ST1023,3,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.7508,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST1023,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.5803,Context-aware,Difficulty matches current ability; format suits the learning style,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST1023,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5795,Context-aware,Difficulty matches current ability; format suits the learning style,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST1023,6,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5708,Context-aware,Difficulty matches current ability; format suits the learning style,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST1024,1,R028,Software Maintenance,Software Maintenance & Evolution,PDF,Intermediate,45,0.7888,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=353761
ST1024,2,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.4995,Context-aware,Difficulty matches current ability; format suits the learning style,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST1024,3,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.4854,Context-aware,Difficulty matches current ability; format suits the learning style,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST1024,4,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.4727,Rule-based filter,Difficulty matches current ability; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST1024,5,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.4703,Context-aware,Difficulty matches current ability,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358769
ST1024,6,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.4667,Context-aware,Difficulty matches current ability; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354273
ST1025,1,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8346,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST1025,2,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8228,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST1025,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.8191,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST1025,4,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.816,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST1025,5,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.6398,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=347556
ST1025,6,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.6393,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST1026,1,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.8047,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST1026,2,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.7821,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST1026,3,R004,Lesson 02 - Software Development Models,Software Development Models,PDF,Beginner,45,0.7355,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=345474
